CustomerID,Age,Gender,Tenure,MonthlyCharges,ContractType,InternetService,TotalCharges,TechSupport,Churn,ChurnFlag,AgeDataQualityFlag,TenureDataQualityFlag,AgeGroup,TenureSegment,MonthlyChargeBand,AnnualRevenue,ActualMonthlyRevenueLost,ActualAnnualRevenueLost,CustomerLifecycleStage,ChurnProbability,RiskBand,MonthlyRevenueAtRisk,AnnualRevenueAtRisk,MonthlyChargesNormalized,TotalChargesNormalized,TenureNormalized,CustomerValueScore,ValueTier,RetentionPriorityScore,RetentionPriorityRank,PriorityTier,RecommendedAction,InterventionCost,ExpectedSuccessRate,ExpectedRevenueProtected,ExpectedNetBenefit,ExpectedROI,CampaignRank,CumulativeCampaignCost,CampaignRiskTier,CumulativeExpectedRevenueProtected,CumulativeExpectedNetBenefit
298,48,Male,14,82.14,Month-to-Month,No Internet,1149.96,No,Yes,1,Expected Range,Expected Range,45-54,13-24 Months,High,985.6800000000001,82.14,985.6800000000001,Developing,1.0,Critical,82.14,985.6800000000001,0.579590929301912,0.09261733615221987,0.11475409836065574,0.29294096396420566,High Value,0.7171763855856823,328,High Priority,Contract Upgrade Offer,40,0.2,197.13600000000002,157.13600000000002,3.928400000000001,195,7040,Critical,45335.7269059705,38295.72690597049
46,37,Male,1,82.09,Month-to-Month,No Internet,82.09,No,Yes,1,Expected Range,Expected Range,35-44,0-6 Months,High,985.08,82.09,985.08,New,1.0,Critical,82.09,985.08,0.5790351267229881,0.006611497030101682,0.00819672131147541,0.2359772549775997,Moderate Value,0.6943909019910399,436,High Priority,Contract Upgrade Offer,40,0.2,197.01600000000002,157.01600000000002,3.9254000000000007,196,7080,Critical,45532.7429059705,38452.742905970495
892,50,Female,8,82.06,Month-to-Month,DSL,656.48,Yes,Yes,1,Expected Range,Expected Range,45-54,7-12 Months,High,984.72,82.06,984.72,Developing,1.0,Critical,82.06,984.72,0.5787016451756337,0.05287264673311185,0.06557377049180328,0.26637952704979345,Moderate Value,0.7065518108199174,383,High Priority,Contract Upgrade Offer,40,0.2,196.94400000000002,156.94400000000002,3.9236000000000004,197,7120,Critical,45729.686905970506,38609.6869059705
104,36,Female,20,81.9,Month-to-Month,No Internet,1638.0,No,Yes,1,Expected Range,Expected Range,35-44,13-24 Months,High,982.8000000000001,81.9,982.8000000000001,Developing,1.0,Critical,81.9,982.8000000000001,0.5769230769230771,0.13192389006342495,0.1639344262295082,0.31792619884880663,High Value,0.7271704795395226,281,High Priority,Contract Upgrade Offer,40,0.2,196.56000000000003,156.56000000000003,3.9140000000000006,198,7160,Critical,45926.2469059705,38766.246905970496
271,59,Female,5,81.69,Month-to-Month,Fiber Optic,408.45,Yes,Yes,1,Expected Range,Expected Range,55-64,0-6 Months,High,980.28,81.69,980.28,New,0.9986666666666667,Critical,81.58108,978.9729600000001,0.5745887060915963,0.03289640591966173,0.04098360655737705,0.2515951261478644,Moderate Value,0.6998380504591457,420,High Priority,Contract Upgrade Offer,40,0.2,195.79459200000002,155.79459200000002,3.8948648000000006,199,7200,High,46122.0414979705,38922.041497970495
315,58,Female,36,81.41,Month-to-Month,DSL,2930.76,No,Yes,1,Expected Range,Expected Range,55-64,25-48 Months,High,976.92,81.41,976.92,Established,0.9976190476190476,Critical,81.21616666666667,974.594,0.5714762116496221,0.23604228329809726,0.29508196721311475,0.38497577561746155,Top Value,0.7525617388184132,171,High Priority,Contract Upgrade Offer,40,0.2,194.91880000000003,154.91880000000003,3.872970000000001,200,7240,High,46316.9602979705,39076.960297970494
997,62,Male,9,80.93,Month-to-Month,No Internet,728.3700000000001,No,Yes,1,Expected Range,Expected Range,55-64,7-12 Months,High,971.1600000000001,80.93,971.1600000000001,Developing,1.0,Critical,80.93,971.1600000000001,0.5661405068919522,0.05866263968589551,0.07377049180327869,0.265430749597664,Moderate Value,0.7061722998390656,386,High Priority,Contract Upgrade Offer,40,0.2,194.23200000000003,154.23200000000003,3.855800000000001,201,7280,Critical,46511.192297970505,39231.1922979705
864,62,Female,6,80.92,Month-to-Month,No Internet,485.52,No,Yes,1,Expected Range,Expected Range,55-64,0-6 Months,High,971.04,80.92,971.04,New,1.0,Critical,80.92,971.04,0.5660293463761673,0.03910359408033826,0.04918032786885246,0.25239307844579845,Moderate Value,0.7009572313783193,417,High Priority,Contract Upgrade Offer,40,0.2,194.208,154.208,3.8552,202,7320,Critical,46705.400297970504,39385.4002979705
390,39,Female,0,80.92,Month-to-Month,No Internet,0.0,No,Yes,1,Expected Range,Expected Range,35-44,0-6 Months,High,971.04,80.92,971.04,New,1.0,Critical,80.92,971.04,0.5660293463761673,0.0,0.0,0.22641173855046692,Moderate Value,0.6905646954201867,453,High Priority,Contract Upgrade Offer,40,0.2,194.208,154.208,3.8552,203,7360,Critical,46899.6082979705,39539.608297970495
283,60,Female,8,96.75,Two-Year,No Internet,774.0,No,Yes,1,Expected Range,Expected Range,55-64,7-12 Months,High,1161.0,96.75,1161.0,Developing,1.0,Critical,96.75,1161.0,0.7419964428634951,0.06233766233766234,0.06557377049180328,0.33501020158653066,High Value,0.7340040806346122,253,High Priority,Complimentary Tech Support,20,0.15,174.15,154.15,7.7075000000000005,204,7380,Critical,47073.758297970504,39693.7582979705
482,35,Male,3,80.99,Month-to-Month,DSL,242.96999999999997,Yes,Yes,1,Expected Range,Expected Range,35-44,0-6 Months,High,971.8799999999999,80.99,971.8799999999999,New,0.9975,Critical,80.787525,969.4503,0.5668074699866608,0.01956871035940803,0.02459016393442623,0.23971957760406368,Moderate Value,0.6943878310416255,437,High Priority,Contract Upgrade Offer,40,0.2,193.89006,153.89006,3.8472515,205,7420,High,47267.6483579705,39847.648357970495
411,52,Female,2,96.52,One-Year,No Internet,193.04,No,Yes,1,Expected Range,Expected Range,45-54,0-6 Months,High,1158.24,96.52,1158.24,New,1.0,Critical,96.52,1158.24,0.7394397510004447,0.01554736736132085,0.01639344262295082,0.3053158396323779,High Value,0.7221263358529512,307,High Priority,Complimentary Tech Support,20,0.15,173.736,153.736,7.6868,206,7440,Critical,47441.3843579705,40001.38435797049
131,29,Male,2,80.71,Month-to-Month,No Internet,161.42,No,Yes,1,Expected Range,Expected Range,25-34,0-6 Months,High,968.52,80.71,968.52,New,1.0,Critical,80.71,968.52,0.5636949755446865,0.013000704721634953,0.01639344262295082,0.23412659752618456,Moderate Value,0.6936506390104737,440,High Priority,Contract Upgrade Offer,40,0.2,193.704,153.704,3.8426,207,7480,Critical,47635.0883579705,40155.08835797049
733,49,Male,22,96.42,One-Year,No Internet,2121.24,No,Yes,1,Expected Range,Expected Range,45-54,13-24 Months,High,1157.04,96.42,1157.04,Developing,1.0,Critical,96.42,1157.04,0.7383281458425968,0.170843853820598,0.18032786885245902,0.40020857438736274,Top Value,0.760083429754945,140,High Priority,Complimentary Tech Support,20,0.15,173.55599999999998,153.55599999999998,7.6777999999999995,208,7500,Critical,47808.644357970494,40308.64435797049
552,43,Male,5,80.6,Month-to-Month,No Internet,403.0,No,Yes,1,Expected Range,Expected Range,35-44,0-6 Months,High,967.1999999999999,80.6,967.1999999999999,New,1.0,Critical,80.6,967.1999999999999,0.5624722098710538,0.03245746501560455,0.04098360655737705,0.2465948983432274,Moderate Value,0.6986379593372909,424,High Priority,Contract Upgrade Offer,40,0.2,193.44,153.44,3.836,209,7540,Critical,48002.084357970496,40462.08435797049
466,42,Female,0,96.14,Two-Year,No Internet,0.0,No,Yes,1,Expected Range,Expected Range,35-44,0-6 Months,High,1153.68,96.14,1153.68,New,1.0,Critical,96.14,1153.68,0.7352156514006225,0.0,0.0,0.294086260560249,High Value,0.7176345042240996,324,High Priority,Complimentary Tech Support,20,0.15,173.052,153.052,7.6526,210,7560,Critical,48175.1363579705,40615.13635797049
478,48,Female,12,95.97,Two-Year,No Internet,1151.64,No,Yes,1,Expected Range,Expected Range,45-54,7-12 Months,High,1151.6399999999999,95.97,1151.6399999999999,Developing,1.0,Critical,95.97,1151.6399999999999,0.733325922632281,0.09275264270613108,0.09836065573770492,0.3503839579344845,High Value,0.7401535831737938,224,High Priority,Complimentary Tech Support,20,0.15,172.74599999999998,152.74599999999998,7.637299999999999,211,7580,Critical,48347.8823579705,40767.88235797049
92,54,Male,18,80.16,Month-to-Month,No Internet,1442.88,No,Yes,1,Expected Range,Expected Range,45-54,13-24 Months,High,961.92,80.16,961.92,Developing,1.0,Critical,80.16,961.92,0.557581147176523,0.11620900030202357,0.14754098360655737,0.3005908548779568,High Value,0.7202363419511827,312,High Priority,Contract Upgrade Offer,40,0.2,192.38400000000001,152.38400000000001,3.8096000000000005,212,7620,Critical,48540.2663579705,40920.26635797049
583,51,Male,17,80.13,Month-to-Month,Fiber Optic,1362.21,No,Yes,1,Expected Range,Expected Range,45-54,13-24 Months,High,961.56,80.13,961.56,Developing,1.0,Critical,80.13,961.56,0.5572476656291685,0.10971186952582301,0.13934426229508198,0.29613428615947596,High Value,0.7184537144637904,318,High Priority,Contract Upgrade Offer,40,0.2,192.312,152.312,3.8078000000000003,213,7660,Critical,48732.578357970495,41072.57835797049
898,46,Female,7,95.72,Two-Year,No Internet,670.04,No,Yes,1,Expected Range,Expected Range,45-54,7-12 Months,High,1148.6399999999999,95.72,1148.6399999999999,Developing,1.0,Critical,95.72,1148.6399999999999,0.7305469097376613,0.053964763918252286,0.05737704918032787,0.32545069356153483,High Value,0.7301802774246139,271,High Priority,Complimentary Tech Support,20,0.15,172.29599999999996,152.29599999999996,7.614799999999998,214,7680,Critical,48904.8743579705,41224.87435797049
936,39,Male,18,80.08,Month-to-Month,No Internet,1441.44,No,Yes,1,Expected Range,Expected Range,35-44,13-24 Months,High,960.96,80.08,960.96,Developing,1.0,Critical,80.08,960.96,0.5566918630502447,0.11609302325581396,0.14754098360655737,0.3001945492612721,High Value,0.7200778197045088,313,High Priority,Contract Upgrade Offer,40,0.2,192.192,152.192,3.8048,215,7720,Critical,49097.0663579705,41377.06635797049
758,46,Female,6,80.06,Month-to-Month,Fiber Optic,480.36,Yes,Yes,1,Expected Range,Expected Range,45-54,0-6 Months,High,960.72,80.06,960.72,New,0.9975203252032521,Critical,79.86147723577237,958.3377268292684,0.556469542018675,0.03868800966475385,0.04918032786885246,0.248423702157347,Moderate Value,0.69788167598489,429,High Priority,Contract Upgrade Offer,40,0.2,191.6675453658537,151.6675453658537,3.7916886341463423,216,7760,High,49288.73390333635,41528.733903336346
682,33,Male,0,79.49,Month-to-Month,DSL,0.0,No,Yes,1,Expected Range,Expected Range,25-34,0-6 Months,High,953.8799999999999,79.49,953.8799999999999,New,1.0,Critical,79.49,953.8799999999999,0.5501333926189418,0.0,0.0,0.22005335704757673,Moderate Value,0.6880213428190307,470,High Priority,Contract Upgrade Offer,40,0.2,190.77599999999998,150.77599999999998,3.7693999999999996,217,7800,Critical,49479.50990333635,41679.509903336344
867,47,Male,7,79.4,Month-to-Month,DSL,555.8000000000001,Yes,Yes,1,Expected Range,Expected Range,45-54,7-12 Months,High,952.8000000000001,79.4,952.8000000000001,Developing,0.9975,Critical,79.20150000000001,950.4180000000001,0.5491329479768787,0.04476391825229035,0.05737704918032787,0.24966481287413508,Moderate Value,0.6983659251496541,427,High Priority,Contract Upgrade Offer,40,0.2,190.08360000000005,150.08360000000005,3.7520900000000013,218,7840,High,49669.59350333635,41829.59350333634
640,32,Female,3,79.18,Month-to-Month,No Internet,237.54,No,Yes,1,Expected Range,Expected Range,25-34,0-6 Months,High,950.1600000000001,79.18,950.1600000000001,New,1.0,Critical,79.18,950.1600000000001,0.5466874166296133,0.019131380247659317,0.02459016393442623,0.23151849072213265,Moderate Value,0.692607396288853,446,High Priority,Contract Upgrade Offer,40,0.2,190.03200000000004,150.03200000000004,3.750800000000001,219,7880,Critical,49859.62550333635,41979.62550333634
475,61,Male,1,79.2,Month-to-Month,Fiber Optic,79.2,Yes,Yes,1,Expected Range,Expected Range,55-64,0-6 Months,High,950.4000000000001,79.2,950.4000000000001,New,0.9986666666666667,Critical,79.09440000000001,949.1328000000001,0.5469097376611829,0.0063787375415282396,0.00819672131147541,0.2230456335318769,Moderate Value,0.6884182534127508,467,High Priority,Contract Upgrade Offer,40,0.2,189.82656000000003,149.82656000000003,3.7456640000000005,220,7920,High,50049.45206333635,42129.45206333634
917,51,Male,3,78.99,Month-to-Month,Fiber Optic,236.96999999999997,Yes,Yes,1,Expected Range,Expected Range,45-54,0-6 Months,High,947.8799999999999,78.99,947.8799999999999,New,0.9975203252032521,Critical,78.79413048780488,945.5295658536586,0.5445753668297021,0.01908547266686801,0.02459016393442623,0.2306576031488912,Moderate Value,0.6907752363815076,451,High Priority,Contract Upgrade Offer,40,0.2,189.10591317073172,149.10591317073172,3.7276478292682933,221,7960,High,50238.55797650708,42278.55797650707
861,47,Male,55,78.63,Month-to-Month,No Internet,4324.65,No,Yes,1,Expected Range,Expected Range,45-54,49-72 Months,High,943.56,78.63,943.56,Loyal,1.0,Critical,78.63,943.56,0.5405735882614495,0.34830564784053153,0.45081967213114754,0.45084133008155275,Top Value,0.7803365320326211,83,High Priority,Contract Upgrade Offer,40,0.2,188.712,148.712,3.7177999999999995,222,8000,Critical,50427.26997650708,42427.26997650707
603,53,Male,11,78.63,Month-to-Month,No Internet,864.93,No,Yes,1,Expected Range,Expected Range,45-54,7-12 Months,High,943.56,78.63,943.56,Developing,1.0,Critical,78.63,943.56,0.5405735882614495,0.0696611295681063,0.09016393442622951,0.2631518142599744,Moderate Value,0.7052607257039898,393,High Priority,Contract Upgrade Offer,40,0.2,188.712,148.712,3.7177999999999995,223,8040,Critical,50615.98197650708,42575.98197650707
995,34,Female,1,78.63,Month-to-Month,DSL,78.63,No,Yes,1,Expected Range,Expected Range,25-34,0-6 Months,High,943.56,78.63,943.56,New,1.0,Critical,78.63,943.56,0.5405735882614495,0.006332829960736937,0.00819672131147541,0.22049510611870662,Moderate Value,0.6881980424474826,469,High Priority,Contract Upgrade Offer,40,0.2,188.712,148.712,3.7177999999999995,224,8080,Critical,50804.69397650708,42724.69397650707
678,62,Female,26,93.85,One-Year,No Internet,2440.1,No,Yes,1,Expected Range,Expected Range,55-64,25-48 Months,High,1126.1999999999998,93.85,1126.1999999999998,Established,0.9977777777777779,Critical,93.64144444444445,1123.6973333333333,0.7097598932859048,0.19652471559448303,0.21311475409836067,0.4059662962970212,Top Value,0.7610531851854752,138,High Priority,Complimentary Tech Support,20,0.15,168.5546,148.5546,7.4277299999999995,225,8100,High,50973.24857650708,42873.248576507074
501,54,Female,1,77.91,Month-to-Month,DSL,77.91,No,Yes,1,Expected Range,Expected Range,45-54,0-6 Months,High,934.92,77.91,934.92,New,1.0,Critical,77.91,934.92,0.5325700311249445,0.006274841437632135,0.00819672131147541,0.21727338728101792,Moderate Value,0.6869093549124071,476,High Priority,Contract Upgrade Offer,40,0.2,186.984,146.984,3.6746000000000003,226,8140,Critical,51160.23257650708,43020.23257650707
717,46,Female,7,92.74,One-Year,No Internet,649.18,No,Yes,1,Expected Range,Expected Range,45-54,7-12 Months,High,1112.8799999999999,92.74,1112.8799999999999,Developing,1.0,Critical,92.74,1112.8799999999999,0.6974210760337929,0.05228470754052149,0.05737704918032787,0.3116123403477816,High Value,0.7246449361391126,295,High Priority,Complimentary Tech Support,20,0.15,166.932,146.932,7.3466,227,8160,Critical,51327.16457650708,43167.16457650707
878,47,Female,3,77.87,Month-to-Month,No Internet,233.61,No,Yes,1,Expected Range,Expected Range,45-54,0-6 Months,High,934.44,77.87,934.44,New,1.0,Critical,77.87,934.44,0.5321253890618054,0.018814859559045605,0.02459016393442623,0.2255828974539947,Moderate Value,0.6902331589815979,455,High Priority,Contract Upgrade Offer,40,0.2,186.88800000000003,146.88800000000003,3.672200000000001,228,8200,Critical,51514.05257650708,43314.05257650707
596,39,Male,23,77.82,Month-to-Month,Fiber Optic,1789.86,No,Yes,1,Expected Range,Expected Range,35-44,13-24 Months,High,933.8399999999999,77.82,933.8399999999999,Developing,1.0,Critical,77.82,933.8399999999999,0.5315695864828813,0.1441546360616128,0.18852459016393444,0.31021310475570063,High Value,0.7240852419022803,299,High Priority,Contract Upgrade Offer,40,0.2,186.768,146.768,3.6692,229,8240,Critical,51700.820576507074,43460.82057650707
458,34,Male,8,92.2,One-Year,No Internet,737.6,No,Yes,1,Expected Range,Expected Range,25-34,7-12 Months,High,1106.4,92.2,1106.4,Developing,1.0,Critical,92.2,1106.4,0.6914184081814141,0.0594060203362529,0.06557377049180328,0.313752913013205,High Value,0.725501165205282,288,High Priority,Complimentary Tech Support,20,0.15,165.96,145.96,7.298,230,8260,Critical,51866.78057650707,43606.780576507066
756,71,Female,13,92.02,Two-Year,No Internet,1196.26,No,Yes,1,Expected Range,Expected Range,65+,13-24 Months,High,1104.24,92.02,1104.24,Developing,0.9968888888888887,Critical,91.73371555555553,1100.8045866666664,0.6894175188972878,0.09634632034632035,0.10655737704918034,0.33612756394242227,High Value,0.732584358910302,260,High Priority,Complimentary Tech Support,20,0.15,165.12068799999994,145.12068799999994,7.256034399999997,231,8280,High,52031.901264507076,43751.90126450707
830,42,Female,18,90.87,One-Year,No Internet,1635.66,No,Yes,1,Expected Range,Expected Range,35-44,13-24 Months,High,1090.44,90.87,1090.44,Developing,1.0,Critical,90.87,1090.44,0.6766340595820366,0.13173542736333435,0.14754098360655737,0.353646269311621,High Value,0.7414585077246484,219,High Priority,Complimentary Tech Support,20,0.15,163.566,143.566,7.1783,232,8300,Critical,52195.467264507075,43895.46726450707
945,63,Female,10,90.81,Two-Year,No Internet,908.1,No,Yes,1,Expected Range,Expected Range,55-64,7-12 Months,High,1089.72,90.81,1089.72,Developing,0.9979999999999999,Critical,90.62837999999999,1087.54056,0.6759670964873279,0.07313802476593174,0.0819672131147541,0.31647695054169583,High Value,0.7253907802166782,290,High Priority,Complimentary Tech Support,20,0.15,163.131084,143.131084,7.1565541999999995,233,8320,High,52358.598348507076,44038.59834850707
727,45,Female,23,90.51,Two-Year,No Internet,2081.73,No,Yes,1,Expected Range,Expected Range,45-54,13-24 Months,High,1086.1200000000001,90.51,1086.1200000000001,Developing,0.9979999999999999,Critical,90.32898,1083.94776,0.6726322810137841,0.167661733615222,0.18852459016393444,0.374865666711825,High Value,0.7487462666847299,188,High Priority,Complimentary Tech Support,20,0.15,162.592164,142.592164,7.1296082,234,8340,High,52521.19051250708,44181.19051250707
958,49,Female,2,75.53,Month-to-Month,DSL,151.06,No,Yes,1,Expected Range,Expected Range,45-54,0-6 Months,High,906.36,75.53,906.36,New,1.0,Critical,75.53,906.36,0.5061138283681638,0.012166314305849189,0.01639344262295082,0.21080210201005042,Moderate Value,0.6843208408040201,481,High Priority,Contract Upgrade Offer,40,0.2,181.27200000000002,141.27200000000002,3.5318000000000005,235,8380,Critical,52702.462512507074,44322.46251250707
573,48,Male,6,89.23,One-Year,No Internet,535.38,No,Yes,1,Expected Range,Expected Range,45-54,0-6 Months,High,1070.76,89.23,1070.76,New,1.0,Critical,89.23,1070.76,0.6584037349933305,0.04311929930534582,0.04918032786885246,0.29074833072141637,High Value,0.7162993322885666,331,High Priority,Complimentary Tech Support,20,0.15,160.614,140.614,7.0307,236,8400,Critical,52863.076512507076,44463.07651250707
