CustomerID,Age,Gender,Tenure,MonthlyCharges,ContractType,InternetService,TotalCharges,TechSupport,Churn,ChurnFlag,AgeDataQualityFlag,TenureDataQualityFlag,AgeGroup,TenureSegment,MonthlyChargeBand,AnnualRevenue,ActualMonthlyRevenueLost,ActualAnnualRevenueLost,CustomerLifecycleStage
819,45,Female,4,84.08,Month-to-Month,DSL,336.32,Yes,Yes,1,Expected Range,Expected Range,45-54,0-6 Months,High,1008.96,84.08,1008.96,New
820,55,Male,41,60.69,One-Year,No Internet,2488.29,No,Yes,1,Expected Range,Expected Range,55-64,25-48 Months,Moderate,728.28,60.69,728.28,Established
821,39,Male,26,112.55,Month-to-Month,Fiber Optic,2926.2999999999997,No,Yes,1,Expected Range,Expected Range,35-44,25-48 Months,Premium,1350.6,112.55,1350.6,Established
822,59,Female,0,66.59,Month-to-Month,No Internet,0.0,No,Yes,1,Expected Range,Expected Range,55-64,0-6 Months,Moderate,799.08,66.59,799.08,New
823,67,Male,5,42.9,One-Year,DSL,214.5,Yes,Yes,1,Expected Range,Expected Range,65+,0-6 Months,Low,514.8,42.9,514.8,New
824,41,Female,4,94.32,Month-to-Month,Fiber Optic,377.28,Yes,Yes,1,Expected Range,Expected Range,35-44,0-6 Months,High,1131.84,94.32,1131.84,New
825,40,Female,6,56.4,Month-to-Month,DSL,338.4,No,Yes,1,Expected Range,Expected Range,35-44,0-6 Months,Moderate,676.8,56.4,676.8,New
826,59,Female,5,77.29,Two-Year,DSL,386.4500000000001,Yes,Yes,1,Expected Range,Expected Range,55-64,0-6 Months,High,927.48,77.29,927.48,New
827,60,Female,1,92.8,Month-to-Month,DSL,92.8,Yes,Yes,1,Expected Range,Expected Range,55-64,0-6 Months,High,1113.6,92.8,1113.6,New
828,39,Male,12,111.02,Month-to-Month,No Internet,1332.24,No,Yes,1,Expected Range,Expected Range,35-44,7-12 Months,Premium,1332.24,111.02,1332.24,Developing
829,40,Female,26,101.3,Two-Year,No Internet,2633.7999999999997,No,Yes,1,Expected Range,Expected Range,35-44,25-48 Months,Premium,1215.6,101.3,1215.6,Established
830,42,Female,18,90.87,One-Year,No Internet,1635.66,No,Yes,1,Expected Range,Expected Range,35-44,13-24 Months,High,1090.44,90.87,1090.44,Developing
831,31,Female,22,91.17,One-Year,Fiber Optic,2005.74,Yes,No,0,Expected Range,Expected Range,25-34,13-24 Months,High,1094.04,0.0,0.0,Developing
832,35,Male,1,115.13,Month-to-Month,Fiber Optic,115.13,Yes,Yes,1,Expected Range,Expected Range,35-44,0-6 Months,Premium,1381.56,115.13,1381.56,New
833,34,Female,60,56.62,Month-to-Month,DSL,3397.2,Yes,Yes,1,Expected Range,Expected Range,25-34,49-72 Months,Moderate,679.4399999999999,56.62,679.4399999999999,Loyal
834,37,Male,36,30.1,Two-Year,DSL,1083.6,No,Yes,1,Expected Range,Expected Range,35-44,25-48 Months,Low,361.20000000000005,30.1,361.20000000000005,Established
835,44,Male,32,54.48,One-Year,Fiber Optic,1743.36,Yes,No,0,Expected Range,Expected Range,35-44,25-48 Months,Moderate,653.76,0.0,0.0,Established
836,47,Male,34,49.61,One-Year,No Internet,1686.74,No,Yes,1,Expected Range,Expected Range,45-54,25-48 Months,Low,595.3199999999999,49.61,595.3199999999999,Established
837,60,Female,53,89.57,Month-to-Month,Fiber Optic,4747.21,Yes,Yes,1,Expected Range,Expected Range,55-64,49-72 Months,High,1074.84,89.57,1074.84,Loyal
838,35,Female,15,87.03,Month-to-Month,DSL,1305.45,Yes,Yes,1,Expected Range,Expected Range,35-44,13-24 Months,High,1044.3600000000001,87.03,1044.3600000000001,Developing
839,54,Female,4,83.41,Two-Year,DSL,333.64,Yes,Yes,1,Expected Range,Expected Range,45-54,0-6 Months,High,1000.92,83.41,1000.92,New
840,42,Female,19,31.46,Month-to-Month,DSL,597.74,No,Yes,1,Expected Range,Expected Range,35-44,13-24 Months,Low,377.52,31.46,377.52,Developing
841,44,Male,27,95.59,One-Year,Fiber Optic,2580.9300000000003,No,Yes,1,Expected Range,Expected Range,35-44,25-48 Months,High,1147.08,95.59,1147.08,Established
842,51,Female,26,59.12,Month-to-Month,No Internet,1537.12,No,Yes,1,Expected Range,Expected Range,45-54,25-48 Months,Moderate,709.4399999999999,59.12,709.4399999999999,Established
843,33,Male,14,89.86,One-Year,Fiber Optic,1258.04,Yes,No,0,Expected Range,Expected Range,25-34,13-24 Months,High,1078.32,0.0,0.0,Developing
844,48,Female,1,80.09,Two-Year,No Internet,80.09,No,Yes,1,Expected Range,Expected Range,45-54,0-6 Months,High,961.08,80.09,961.08,New
845,46,Female,9,60.85,One-Year,Fiber Optic,547.65,No,Yes,1,Expected Range,Expected Range,45-54,7-12 Months,Moderate,730.2,60.85,730.2,Developing
846,49,Female,50,42.11,Month-to-Month,Fiber Optic,2105.5,Yes,Yes,1,Expected Range,Expected Range,45-54,49-72 Months,Low,505.32,42.11,505.32,Loyal
847,47,Female,17,38.5,One-Year,DSL,654.5,No,Yes,1,Expected Range,Expected Range,45-54,13-24 Months,Low,462.0,38.5,462.0,Developing
848,69,Male,15,104.84,One-Year,No Internet,1572.6,No,Yes,1,Expected Range,Expected Range,65+,13-24 Months,Premium,1258.08,104.84,1258.08,Developing
849,38,Male,6,112.66,Month-to-Month,No Internet,675.96,No,Yes,1,Expected Range,Expected Range,35-44,0-6 Months,Premium,1351.92,112.66,1351.92,New
850,39,Female,9,88.48,Two-Year,DSL,796.32,No,Yes,1,Expected Range,Expected Range,35-44,7-12 Months,High,1061.76,88.48,1061.76,Developing
851,38,Male,45,39.31,One-Year,Fiber Optic,1768.95,No,Yes,1,Expected Range,Expected Range,35-44,25-48 Months,Low,471.72,39.31,471.72,Established
852,39,Male,21,66.18,Two-Year,Fiber Optic,1389.7800000000002,Yes,No,0,Expected Range,Expected Range,35-44,13-24 Months,Moderate,794.1600000000001,0.0,0.0,Developing
853,38,Female,30,95.6,One-Year,Fiber Optic,2868.0,Yes,No,0,Expected Range,Expected Range,35-44,25-48 Months,High,1147.1999999999998,0.0,0.0,Established
854,56,Female,12,100.18,Month-to-Month,No Internet,1202.16,No,Yes,1,Expected Range,Expected Range,55-64,7-12 Months,Premium,1202.16,100.18,1202.16,Developing
855,59,Male,19,40.64,Month-to-Month,Fiber Optic,772.16,No,Yes,1,Expected Range,Expected Range,55-64,13-24 Months,Low,487.68,40.64,487.68,Developing
856,39,Male,5,30.0,Month-to-Month,Fiber Optic,150.0,Yes,Yes,1,Expected Range,Expected Range,35-44,0-6 Months,Low,360.0,30.0,360.0,New
857,36,Female,24,94.09,Two-Year,DSL,2258.16,No,Yes,1,Expected Range,Expected Range,35-44,13-24 Months,High,1129.08,94.09,1129.08,Developing
858,49,Female,11,62.09,One-Year,DSL,682.99,No,Yes,1,Expected Range,Expected Range,45-54,7-12 Months,Moderate,745.08,62.09,745.08,Developing
859,39,Male,11,52.9,One-Year,DSL,581.9,Yes,Yes,1,Expected Range,Expected Range,35-44,7-12 Months,Moderate,634.8,52.9,634.8,Developing
860,51,Male,20,31.16,Month-to-Month,DSL,623.2,No,Yes,1,Expected Range,Expected Range,45-54,13-24 Months,Low,373.92,31.16,373.92,Developing
861,47,Male,55,78.63,Month-to-Month,No Internet,4324.65,No,Yes,1,Expected Range,Expected Range,45-54,49-72 Months,High,943.56,78.63,943.56,Loyal
862,29,Male,1,106.6,One-Year,No Internet,106.6,No,Yes,1,Expected Range,Expected Range,25-34,0-6 Months,Premium,1279.1999999999998,106.6,1279.1999999999998,New
863,60,Male,34,116.19,Month-to-Month,DSL,3950.46,Yes,Yes,1,Expected Range,Expected Range,55-64,25-48 Months,Premium,1394.28,116.19,1394.28,Established
864,62,Female,6,80.92,Month-to-Month,No Internet,485.52,No,Yes,1,Expected Range,Expected Range,55-64,0-6 Months,High,971.04,80.92,971.04,New
865,38,Female,11,76.3,One-Year,DSL,839.3,No,Yes,1,Expected Range,Expected Range,35-44,7-12 Months,High,915.5999999999999,76.3,915.5999999999999,Developing
866,41,Female,0,37.66,Month-to-Month,Fiber Optic,0.0,Yes,Yes,1,Expected Range,Expected Range,35-44,0-6 Months,Low,451.91999999999996,37.66,451.91999999999996,New
867,47,Male,7,79.4,Month-to-Month,DSL,555.8000000000001,Yes,Yes,1,Expected Range,Expected Range,45-54,7-12 Months,High,952.8000000000001,79.4,952.8000000000001,Developing
868,48,Female,13,64.2,Month-to-Month,Fiber Optic,834.6,Yes,Yes,1,Expected Range,Expected Range,45-54,13-24 Months,Moderate,770.4000000000001,64.2,770.4000000000001,Developing
869,51,Male,1,84.64,Month-to-Month,DSL,84.64,No,Yes,1,Expected Range,Expected Range,45-54,0-6 Months,High,1015.6800000000001,84.64,1015.6800000000001,New
870,65,Female,13,64.99,Two-Year,Fiber Optic,844.8699999999999,Yes,No,0,Expected Range,Expected Range,65+,13-24 Months,Moderate,779.8799999999999,0.0,0.0,Developing
871,43,Female,52,51.63,Month-to-Month,Fiber Optic,2684.76,No,Yes,1,Expected Range,Expected Range,35-44,49-72 Months,Moderate,619.5600000000001,51.63,619.5600000000001,Loyal
872,37,Male,2,38.55,Month-to-Month,No Internet,77.1,No,Yes,1,Expected Range,Expected Range,35-44,0-6 Months,Low,462.59999999999997,38.55,462.59999999999997,New
873,31,Female,28,58.34,Month-to-Month,DSL,1633.52,Yes,Yes,1,Expected Range,Expected Range,25-34,25-48 Months,Moderate,700.08,58.34,700.08,Established
874,37,Male,10,38.7,One-Year,DSL,387.0,Yes,Yes,1,Expected Range,Expected Range,35-44,7-12 Months,Low,464.40000000000003,38.7,464.40000000000003,Developing
875,44,Female,21,45.92,Month-to-Month,DSL,964.32,Yes,Yes,1,Expected Range,Expected Range,35-44,13-24 Months,Low,551.04,45.92,551.04,Developing
876,62,Male,6,118.86,One-Year,Fiber Optic,713.16,No,Yes,1,Expected Range,Expected Range,55-64,0-6 Months,Premium,1426.32,118.86,1426.32,New
877,39,Male,3,69.97,Month-to-Month,DSL,209.91,Yes,Yes,1,Expected Range,Expected Range,35-44,0-6 Months,Moderate,839.64,69.97,839.64,New
878,47,Female,3,77.87,Month-to-Month,No Internet,233.61,No,Yes,1,Expected Range,Expected Range,45-54,0-6 Months,High,934.44,77.87,934.44,New
879,44,Male,1,108.63,Month-to-Month,Fiber Optic,108.63,Yes,Yes,1,Expected Range,Expected Range,35-44,0-6 Months,Premium,1303.56,108.63,1303.56,New
880,56,Female,4,119.6,Two-Year,Fiber Optic,478.4,Yes,Yes,1,Expected Range,Expected Range,55-64,0-6 Months,Premium,1435.1999999999998,119.6,1435.1999999999998,New
881,70,Male,21,82.44,Two-Year,Fiber Optic,1731.24,No,Yes,1,Expected Range,Expected Range,65+,13-24 Months,High,989.28,82.44,989.28,Developing
882,39,Female,42,103.12,Month-to-Month,DSL,4331.04,No,Yes,1,Expected Range,Expected Range,35-44,25-48 Months,Premium,1237.44,103.12,1237.44,Established
883,40,Female,33,59.42,One-Year,DSL,1960.86,Yes,No,0,Expected Range,Expected Range,35-44,25-48 Months,Moderate,713.04,0.0,0.0,Established
884,55,Female,23,57.52,Two-Year,Fiber Optic,1322.96,Yes,No,0,Expected Range,Expected Range,55-64,13-24 Months,Moderate,690.24,0.0,0.0,Developing
885,51,Male,2,66.24,Month-to-Month,Fiber Optic,132.48,Yes,Yes,1,Expected Range,Expected Range,45-54,0-6 Months,Moderate,794.8799999999999,66.24,794.8799999999999,New
886,63,Male,6,90.53,Two-Year,DSL,543.1800000000001,Yes,Yes,1,Expected Range,Expected Range,55-64,0-6 Months,High,1086.3600000000001,90.53,1086.3600000000001,New
887,50,Male,7,91.4,Month-to-Month,DSL,639.8000000000001,No,Yes,1,Expected Range,Expected Range,45-54,7-12 Months,High,1096.8000000000002,91.4,1096.8000000000002,Developing
888,41,Male,5,58.37,Two-Year,No Internet,291.84999999999997,No,Yes,1,Expected Range,Expected Range,35-44,0-6 Months,Moderate,700.4399999999999,58.37,700.4399999999999,New
889,50,Female,14,41.99,One-Year,DSL,587.86,Yes,No,0,Expected Range,Expected Range,45-54,13-24 Months,Low,503.88,0.0,0.0,Developing
890,56,Female,15,86.92,Two-Year,No Internet,1303.8,No,Yes,1,Expected Range,Expected Range,55-64,13-24 Months,High,1043.04,86.92,1043.04,Developing
891,53,Female,8,41.55,One-Year,No Internet,332.4,No,Yes,1,Expected Range,Expected Range,45-54,7-12 Months,Low,498.59999999999997,41.55,498.59999999999997,Developing
892,50,Female,8,82.06,Month-to-Month,DSL,656.48,Yes,Yes,1,Expected Range,Expected Range,45-54,7-12 Months,High,984.72,82.06,984.72,Developing
893,55,Female,35,92.41,Two-Year,DSL,3234.35,Yes,No,0,Expected Range,Expected Range,55-64,25-48 Months,High,1108.92,0.0,0.0,Established
894,56,Female,31,93.06,Month-to-Month,DSL,2884.86,Yes,Yes,1,Expected Range,Expected Range,55-64,25-48 Months,High,1116.72,93.06,1116.72,Established
895,58,Male,7,97.81,Month-to-Month,Fiber Optic,684.6700000000001,Yes,Yes,1,Expected Range,Expected Range,55-64,7-12 Months,High,1173.72,97.81,1173.72,Developing
896,51,Female,49,108.56,One-Year,Fiber Optic,5319.4400000000005,Yes,Yes,1,Expected Range,Expected Range,45-54,49-72 Months,Premium,1302.72,108.56,1302.72,Loyal
897,43,Female,61,75.0,One-Year,No Internet,4575.0,No,Yes,1,Expected Range,Expected Range,35-44,49-72 Months,Moderate,900.0,75.0,900.0,Loyal
898,46,Female,7,95.72,Two-Year,No Internet,670.04,No,Yes,1,Expected Range,Expected Range,45-54,7-12 Months,High,1148.6399999999999,95.72,1148.6399999999999,Developing
899,57,Male,8,85.73,Month-to-Month,Fiber Optic,685.84,No,Yes,1,Expected Range,Expected Range,55-64,7-12 Months,High,1028.76,85.73,1028.76,Developing
900,36,Male,14,46.8,One-Year,DSL,655.1999999999999,Yes,No,0,Expected Range,Expected Range,35-44,13-24 Months,Low,561.5999999999999,0.0,0.0,Developing
901,48,Male,56,32.31,One-Year,DSL,1809.36,Yes,No,0,Expected Range,Expected Range,45-54,49-72 Months,Low,387.72,0.0,0.0,Loyal
902,41,Female,41,55.61,Month-to-Month,No Internet,2280.01,No,Yes,1,Expected Range,Expected Range,35-44,25-48 Months,Moderate,667.3199999999999,55.61,667.3199999999999,Established
903,45,Female,2,69.87,Month-to-Month,DSL,139.74,No,Yes,1,Expected Range,Expected Range,45-54,0-6 Months,Moderate,838.44,69.87,838.44,New
904,57,Male,9,85.54,Month-to-Month,DSL,769.86,No,Yes,1,Expected Range,Expected Range,55-64,7-12 Months,High,1026.48,85.54,1026.48,Developing
905,46,Female,16,106.5,Month-to-Month,No Internet,1704.0,No,Yes,1,Expected Range,Expected Range,45-54,13-24 Months,Premium,1278.0,106.5,1278.0,Developing
906,45,Male,13,47.66,Two-Year,Fiber Optic,619.5799999999999,Yes,No,0,Expected Range,Expected Range,45-54,13-24 Months,Low,571.92,0.0,0.0,Developing
907,31,Male,4,41.3,One-Year,No Internet,165.2,No,Yes,1,Expected Range,Expected Range,25-34,0-6 Months,Low,495.59999999999997,41.3,495.59999999999997,New
908,52,Male,39,116.71,One-Year,Fiber Optic,4551.69,Yes,Yes,1,Expected Range,Expected Range,45-54,25-48 Months,Premium,1400.52,116.71,1400.52,Established
909,51,Female,22,39.72,Two-Year,DSL,873.8399999999999,No,Yes,1,Expected Range,Expected Range,45-54,13-24 Months,Low,476.64,39.72,476.64,Developing
910,66,Female,36,73.06,Month-to-Month,No Internet,2630.16,No,Yes,1,Expected Range,Expected Range,65+,25-48 Months,Moderate,876.72,73.06,876.72,Established
911,41,Male,39,82.7,Two-Year,DSL,3225.3,Yes,No,0,Expected Range,Expected Range,35-44,25-48 Months,High,992.4000000000001,0.0,0.0,Established
912,47,Female,27,78.72,Month-to-Month,Fiber Optic,2125.44,Yes,Yes,1,Expected Range,Expected Range,45-54,25-48 Months,High,944.64,78.72,944.64,Established
913,47,Male,11,37.74,Two-Year,Fiber Optic,415.14,Yes,Yes,1,Expected Range,Expected Range,45-54,7-12 Months,Low,452.88,37.74,452.88,Developing
914,60,Female,18,35.13,Month-to-Month,DSL,632.34,No,Yes,1,Expected Range,Expected Range,55-64,13-24 Months,Low,421.56000000000006,35.13,421.56000000000006,Developing
915,44,Female,3,39.49,Two-Year,Fiber Optic,118.47,Yes,Yes,1,Expected Range,Expected Range,35-44,0-6 Months,Low,473.88,39.49,473.88,New
916,47,Female,22,82.7,Month-to-Month,DSL,1819.4,Yes,Yes,1,Expected Range,Expected Range,45-54,13-24 Months,High,992.4000000000001,82.7,992.4000000000001,Developing
917,51,Male,3,78.99,Month-to-Month,Fiber Optic,236.96999999999997,Yes,Yes,1,Expected Range,Expected Range,45-54,0-6 Months,High,947.8799999999999,78.99,947.8799999999999,New
918,46,Female,23,51.04,One-Year,Fiber Optic,1173.92,Yes,No,0,Expected Range,Expected Range,45-54,13-24 Months,Moderate,612.48,0.0,0.0,Developing
919,40,Female,5,87.4,Month-to-Month,No Internet,437.0,No,Yes,1,Expected Range,Expected Range,35-44,0-6 Months,High,1048.8000000000002,87.4,1048.8000000000002,New
920,46,Male,2,103.81,One-Year,No Internet,207.62,No,Yes,1,Expected Range,Expected Range,45-54,0-6 Months,Premium,1245.72,103.81,1245.72,New
921,55,Female,3,33.74,Month-to-Month,DSL,101.22,Yes,Yes,1,Expected Range,Expected Range,55-64,0-6 Months,Low,404.88,33.74,404.88,New
922,34,Male,0,74.83,One-Year,Fiber Optic,0.0,No,Yes,1,Expected Range,Expected Range,25-34,0-6 Months,Moderate,897.96,74.83,897.96,New
923,46,Female,25,92.04,Month-to-Month,Fiber Optic,2301.0,No,Yes,1,Expected Range,Expected Range,45-54,25-48 Months,High,1104.48,92.04,1104.48,Established
924,37,Male,26,52.71,Month-to-Month,DSL,1370.46,No,Yes,1,Expected Range,Expected Range,35-44,25-48 Months,Moderate,632.52,52.71,632.52,Established
925,56,Female,14,57.7,Month-to-Month,No Internet,807.8000000000001,No,Yes,1,Expected Range,Expected Range,55-64,13-24 Months,Moderate,692.4000000000001,57.7,692.4000000000001,Developing
926,29,Female,3,85.23,Month-to-Month,No Internet,255.69,No,Yes,1,Expected Range,Expected Range,25-34,0-6 Months,High,1022.76,85.23,1022.76,New
927,39,Male,1,110.81,Month-to-Month,DSL,110.81,Yes,Yes,1,Expected Range,Expected Range,35-44,0-6 Months,Premium,1329.72,110.81,1329.72,New
928,48,Male,0,102.89,Month-to-Month,Fiber Optic,0.0,Yes,Yes,1,Expected Range,Expected Range,45-54,0-6 Months,Premium,1234.68,102.89,1234.68,New
929,60,Male,3,82.48,Month-to-Month,DSL,247.44,No,Yes,1,Expected Range,Expected Range,55-64,0-6 Months,High,989.76,82.48,989.76,New
930,44,Male,44,95.72,Month-to-Month,Fiber Optic,4211.68,No,Yes,1,Expected Range,Expected Range,35-44,25-48 Months,High,1148.6399999999999,95.72,1148.6399999999999,Established
931,39,Male,5,62.83,One-Year,DSL,314.15,No,Yes,1,Expected Range,Expected Range,35-44,0-6 Months,Moderate,753.96,62.83,753.96,New
932,63,Female,8,87.69,Two-Year,No Internet,701.52,No,Yes,1,Expected Range,Expected Range,55-64,7-12 Months,High,1052.28,87.69,1052.28,Developing
933,30,Male,2,71.96,Month-to-Month,No Internet,143.92,No,Yes,1,Expected Range,Expected Range,25-34,0-6 Months,Moderate,863.52,71.96,863.52,New
934,23,Male,5,47.09,One-Year,Fiber Optic,235.45,Yes,Yes,1,Expected Range,Expected Range,Under 25,0-6 Months,Low,565.08,47.09,565.08,New
935,49,Female,14,93.16,One-Year,Fiber Optic,1304.24,Yes,No,0,Expected Range,Expected Range,45-54,13-24 Months,High,1117.92,0.0,0.0,Developing
936,39,Male,18,80.08,Month-to-Month,No Internet,1441.44,No,Yes,1,Expected Range,Expected Range,35-44,13-24 Months,High,960.96,80.08,960.96,Developing
937,34,Female,5,62.28,One-Year,Fiber Optic,311.4,Yes,Yes,1,Expected Range,Expected Range,25-34,0-6 Months,Moderate,747.36,62.28,747.36,New
938,52,Female,1,112.02,Month-to-Month,DSL,112.02,Yes,Yes,1,Expected Range,Expected Range,45-54,0-6 Months,Premium,1344.24,112.02,1344.24,New
939,47,Female,9,31.88,One-Year,Fiber Optic,286.92,Yes,Yes,1,Expected Range,Expected Range,45-54,7-12 Months,Low,382.56,31.88,382.56,Developing
940,39,Female,5,58.42,Month-to-Month,No Internet,292.1,No,Yes,1,Expected Range,Expected Range,35-44,0-6 Months,Moderate,701.04,58.42,701.04,New
941,32,Female,4,35.12,One-Year,Fiber Optic,140.48,Yes,Yes,1,Expected Range,Expected Range,25-34,0-6 Months,Low,421.43999999999994,35.12,421.43999999999994,New
942,53,Male,64,98.99,One-Year,Fiber Optic,6335.36,No,Yes,1,Expected Range,Expected Range,45-54,49-72 Months,High,1187.8799999999999,98.99,1187.8799999999999,Loyal
943,51,Male,19,93.19,Month-to-Month,No Internet,1770.61,No,Yes,1,Expected Range,Expected Range,45-54,13-24 Months,High,1118.28,93.19,1118.28,Developing
944,44,Male,16,59.82,Month-to-Month,No Internet,957.12,No,Yes,1,Expected Range,Expected Range,35-44,13-24 Months,Moderate,717.84,59.82,717.84,Developing
945,63,Female,10,90.81,Two-Year,No Internet,908.1,No,Yes,1,Expected Range,Expected Range,55-64,7-12 Months,High,1089.72,90.81,1089.72,Developing
946,34,Male,11,65.63,Month-to-Month,DSL,721.93,No,Yes,1,Expected Range,Expected Range,25-34,7-12 Months,Moderate,787.56,65.63,787.56,Developing
947,29,Female,15,98.06,One-Year,Fiber Optic,1470.9,Yes,No,0,Expected Range,Expected Range,25-34,13-24 Months,High,1176.72,0.0,0.0,Developing
948,38,Female,23,70.88,Two-Year,No Internet,1630.2399999999998,No,Yes,1,Expected Range,Expected Range,35-44,13-24 Months,Moderate,850.56,70.88,850.56,Developing
949,44,Female,24,67.11,One-Year,No Internet,1610.64,No,Yes,1,Expected Range,Expected Range,35-44,13-24 Months,Moderate,805.3199999999999,67.11,805.3199999999999,Developing
950,47,Female,3,114.13,One-Year,Fiber Optic,342.39,Yes,Yes,1,Expected Range,Expected Range,45-54,0-6 Months,Premium,1369.56,114.13,1369.56,New
951,42,Male,13,52.58,One-Year,DSL,683.54,Yes,No,0,Expected Range,Expected Range,35-44,13-24 Months,Moderate,630.96,0.0,0.0,Developing
952,48,Female,10,40.84,Two-Year,No Internet,408.4,No,Yes,1,Expected Range,Expected Range,45-54,7-12 Months,Low,490.08000000000004,40.84,490.08000000000004,Developing
953,32,Female,40,82.61,Month-to-Month,No Internet,3304.4,No,Yes,1,Expected Range,Expected Range,25-34,25-48 Months,High,991.3199999999999,82.61,991.3199999999999,Established
954,59,Male,19,117.24,Month-to-Month,DSL,2227.56,No,Yes,1,Expected Range,Expected Range,55-64,13-24 Months,Premium,1406.8799999999999,117.24,1406.8799999999999,Developing
955,44,Male,15,64.01,Month-to-Month,Fiber Optic,960.15,No,Yes,1,Expected Range,Expected Range,35-44,13-24 Months,Moderate,768.1200000000001,64.01,768.1200000000001,Developing
956,56,Female,2,35.58,Two-Year,DSL,71.16,No,Yes,1,Expected Range,Expected Range,55-64,0-6 Months,Low,426.96,35.58,426.96,New
957,48,Female,18,60.54,One-Year,Fiber Optic,1089.72,Yes,No,0,Expected Range,Expected Range,45-54,13-24 Months,Moderate,726.48,0.0,0.0,Developing
958,49,Female,2,75.53,Month-to-Month,DSL,151.06,No,Yes,1,Expected Range,Expected Range,45-54,0-6 Months,High,906.36,75.53,906.36,New
959,50,Female,8,44.57,Two-Year,Fiber Optic,356.56,Yes,Yes,1,Expected Range,Expected Range,45-54,7-12 Months,Low,534.84,44.57,534.84,Developing
960,49,Female,3,89.23,Month-to-Month,Fiber Optic,267.69,Yes,Yes,1,Expected Range,Expected Range,45-54,0-6 Months,High,1070.76,89.23,1070.76,New
961,51,Female,23,119.8,Month-to-Month,Fiber Optic,2755.4,Yes,Yes,1,Expected Range,Expected Range,45-54,13-24 Months,Premium,1437.6,119.8,1437.6,Developing
962,58,Male,4,70.66,One-Year,Fiber Optic,282.64,Yes,Yes,1,Expected Range,Expected Range,55-64,0-6 Months,Moderate,847.92,70.66,847.92,New
963,46,Male,9,61.93,Month-to-Month,No Internet,557.37,No,Yes,1,Expected Range,Expected Range,45-54,7-12 Months,Moderate,743.16,61.93,743.16,Developing
964,52,Male,45,66.06,Two-Year,DSL,2972.7000000000003,Yes,No,0,Expected Range,Expected Range,45-54,25-48 Months,Moderate,792.72,0.0,0.0,Established
965,44,Female,4,40.36,Month-to-Month,DSL,161.44,Yes,Yes,1,Expected Range,Expected Range,35-44,0-6 Months,Low,484.32,40.36,484.32,New
966,59,Female,14,109.49,Two-Year,No Internet,1532.86,No,Yes,1,Expected Range,Expected Range,55-64,13-24 Months,Premium,1313.8799999999999,109.49,1313.8799999999999,Developing
967,38,Female,10,67.33,One-Year,DSL,673.3,Yes,Yes,1,Expected Range,Expected Range,35-44,7-12 Months,Moderate,807.96,67.33,807.96,Developing
968,63,Male,0,64.85,Month-to-Month,No Internet,0.0,No,Yes,1,Expected Range,Expected Range,55-64,0-6 Months,Moderate,778.1999999999999,64.85,778.1999999999999,New
969,44,Female,31,89.37,Two-Year,No Internet,2770.4700000000003,No,Yes,1,Expected Range,Expected Range,35-44,25-48 Months,High,1072.44,89.37,1072.44,Established
970,30,Female,1,69.78,One-Year,Fiber Optic,69.78,Yes,Yes,1,Expected Range,Expected Range,25-34,0-6 Months,Moderate,837.36,69.78,837.36,New
971,46,Female,12,88.34,Month-to-Month,No Internet,1060.08,No,Yes,1,Expected Range,Expected Range,45-54,7-12 Months,High,1060.08,88.34,1060.08,Developing
972,38,Female,16,35.53,Month-to-Month,DSL,568.48,Yes,Yes,1,Expected Range,Expected Range,35-44,13-24 Months,Low,426.36,35.53,426.36,Developing
973,53,Male,19,103.24,Two-Year,Fiber Optic,1961.56,Yes,Yes,1,Expected Range,Expected Range,45-54,13-24 Months,Premium,1238.8799999999999,103.24,1238.8799999999999,Developing
974,38,Female,23,114.65,Month-to-Month,Fiber Optic,2636.9500000000003,Yes,Yes,1,Expected Range,Expected Range,35-44,13-24 Months,Premium,1375.8000000000002,114.65,1375.8000000000002,Developing
975,40,Male,5,88.39,Month-to-Month,Fiber Optic,441.95,Yes,Yes,1,Expected Range,Expected Range,35-44,0-6 Months,High,1060.68,88.39,1060.68,New
976,26,Male,0,115.91,Month-to-Month,No Internet,0.0,No,Yes,1,Expected Range,Expected Range,25-34,0-6 Months,Premium,1390.92,115.91,1390.92,New
977,40,Female,25,43.63,Month-to-Month,DSL,1090.75,Yes,Yes,1,Expected Range,Expected Range,35-44,25-48 Months,Low,523.5600000000001,43.63,523.5600000000001,Established
978,20,Female,15,72.97,One-Year,Fiber Optic,1094.55,Yes,No,0,Expected Range,Expected Range,Under 25,13-24 Months,Moderate,875.64,0.0,0.0,Developing
979,29,Female,36,84.16,Month-to-Month,Fiber Optic,3029.76,Yes,Yes,1,Expected Range,Expected Range,25-34,25-48 Months,High,1009.92,84.16,1009.92,Established
980,52,Female,34,82.36,Month-to-Month,Fiber Optic,2800.24,No,Yes,1,Expected Range,Expected Range,45-54,25-48 Months,High,988.3199999999999,82.36,988.3199999999999,Established
981,52,Female,37,66.13,Month-to-Month,DSL,2446.81,Yes,Yes,1,Expected Range,Expected Range,45-54,25-48 Months,Moderate,793.56,66.13,793.56,Established
982,49,Female,13,60.43,Month-to-Month,Fiber Optic,785.59,Yes,Yes,1,Expected Range,Expected Range,45-54,13-24 Months,Moderate,725.16,60.43,725.16,Developing
983,35,Female,8,41.41,Two-Year,No Internet,331.28,No,Yes,1,Expected Range,Expected Range,35-44,7-12 Months,Low,496.91999999999996,41.41,496.91999999999996,Developing
